,KM_estimate,timeline,Arm,Event
316,0.0006989253911973137,0.1151821320320041,Inclisiran,IscStroke
317,0.0006989253911973137,0.1156991290397968,Inclisiran,IscStroke
318,0.0007038149616631628,0.1163554824216837,Inclisiran,IscStroke
319,0.0007038149616631628,0.1170420692164959,Inclisiran,IscStroke
320,0.0007038149616631628,0.1171027615303615,Inclisiran,IscStroke
321,0.0007087045799806235,0.1171323728651362,Inclisiran,IscStroke
322,0.0007135941982974181,0.1178943879540637,Inclisiran,IscStroke
323,0.0007184838166134355,0.1179480524976755,Inclisiran,IscStroke
324,0.0007233734349302301,0.1180029033879496,Inclisiran,IscStroke
325,0.0007233734349302301,0.1181034544903585,Inclisiran,IscStroke
326,0.0007233734349302301,0.1184979380277851,Inclisiran,IscStroke
327,0.0007282631010979701,0.1191633286248532,Inclisiran,IscStroke
328,0.0007282631010979701,0.1193063400424997,Inclisiran,IscStroke
329,0.0007282631010979701,0.1196953472881018,Inclisiran,IscStroke
330,0.000733152815119209,0.1197122905098983,Inclisiran,IscStroke
331,0.0007380425291412251,0.1197130860644337,Inclisiran,IscStroke
332,0.0007380425291412251,0.1197853823658426,Inclisiran,IscStroke
333,0.0007380425291412251,0.1199135633091096,Inclisiran,IscStroke
334,0.0007429322910189606,0.1199977036328767,Inclisiran,IscStroke
335,0.0007478220528949198,0.1200408302394431,Inclisiran,IscStroke
336,0.0007478220528949198,0.1202505857886528,Inclisiran,IscStroke
337,0.0007527118386978504,0.1206884034412918,Inclisiran,IscStroke
338,0.0007527118386978504,0.1206903728290538,Inclisiran,IscStroke
339,0.0007527118386978504,0.1210675524755761,Inclisiran,IscStroke
340,0.0007527118386978504,0.1217750200626618,Inclisiran,IscStroke
341,0.0007527118386978504,0.1219089926065848,Inclisiran,IscStroke
342,0.0007527118386978504,0.1219837225816404,Inclisiran,IscStroke
343,0.0007527118386978504,0.1227220418214555,Inclisiran,IscStroke
344,0.0007527118386978504,0.1237398411168823,Inclisiran,IscStroke
345,0.0007576017920042366,0.1238882878406833,Inclisiran,IscStroke
346,0.0007624917453098456,0.1245546320136919,Inclisiran,IscStroke
347,0.0007673816986161208,0.1250009038909409,Inclisiran,IscStroke
348,0.0007673816986161208,0.125085814971172,Inclisiran,IscStroke
349,0.0007673816986161208,0.1251663040080514,Inclisiran,IscStroke
350,0.0007722716997835555,0.1252275691379032,Inclisiran,IscStroke
351,0.0007722716997835555,0.1254740567050717,Inclisiran,IscStroke
352,0.0007722716997835555,0.1258005273645344,Inclisiran,IscStroke
353,0.0007771617488111504,0.1258914039083008,Inclisiran,IscStroke
354,0.0007771617488111504,0.1259192933843226,Inclisiran,IscStroke
355,0.0007771617488111504,0.1262387981154242,Inclisiran,IscStroke
356,0.0007771617488111504,0.1266242019060879,Inclisiran,IscStroke
357,0.0007771617488111504,0.1267474880760552,Inclisiran,IscStroke
358,0.0007771617488111504,0.129028367854763,Inclisiran,IscStroke
359,0.000782051917499027,0.1296328295981029,Inclisiran,IscStroke
360,0.000782051917499027,0.1298560575503226,Inclisiran,IscStroke
361,0.000782051917499027,0.1303142118303861,Inclisiran,IscStroke
362,0.0007869421340516158,0.1306597999268104,Inclisiran,IscStroke
363,0.0007918323506029834,0.1310823882765739,Inclisiran,IscStroke
364,0.0007918323506029834,0.1318209057158757,Inclisiran,IscStroke
365,0.0007967225910879838,0.1324407381621409,Inclisiran,IscStroke
366,0.0008016128315726512,0.1325841412568585,Inclisiran,IscStroke
367,0.0008065030720587618,0.1334155683604324,Inclisiran,IscStroke
368,0.0008065030720587618,0.133619751859789,Inclisiran,IscStroke
369,0.0008065030720587618,0.1337540042647759,Inclisiran,IscStroke
370,0.0008113933604118051,0.1343405712699826,Inclisiran,IscStroke
371,0.0008113933604118051,0.1348051901034425,Inclisiran,IscStroke
372,0.0008113933604118051,0.134904458447064,Inclisiran,IscStroke
373,0.0008113933604118051,0.1350236415563952,Inclisiran,IscStroke
374,0.0008162837205690776,0.1350686424000939,Inclisiran,IscStroke
375,0.000821174080725906,0.1350690310179486,Inclisiran,IscStroke
376,0.000821174080725906,0.1352043487312519,Inclisiran,IscStroke
377,0.000826064464819809,0.1360511501025877,Inclisiran,IscStroke
378,0.0008309548489124907,0.1360539462803076,Inclisiran,IscStroke
379,0.0008358452330055055,0.1368823789936423,Inclisiran,IscStroke
380,0.000840735617096855,0.1369564250602675,Inclisiran,IscStroke
381,0.000840735617096855,0.1372736971195829,Inclisiran,IscStroke
382,0.000840735617096855,0.1376221677734037,Inclisiran,IscStroke
383,0.0008456260490611323,0.1379878189990414,Inclisiran,IscStroke
384,0.0008456260490611323,0.1380649312221402,Inclisiran,IscStroke
385,0.0008456260490611323,0.1383158207737886,Inclisiran,IscStroke
386,0.0008456260490611323,0.1387986481650698,Inclisiran,IscStroke
387,0.0008505165528365222,0.1392829847797852,Inclisiran,IscStroke
388,0.0008505165528365222,0.1396351700944926,Inclisiran,IscStroke
389,0.0008505165528365222,0.1402526822147172,Inclisiran,IscStroke
390,0.0008554071044881706,0.1405366509810687,Inclisiran,IscStroke
391,0.0008602976561390419,0.1408295949126534,Inclisiran,IscStroke
392,0.0008602976561390419,0.1411086220876418,Inclisiran,IscStroke
393,0.0008602976561390419,0.1414551052729168,Inclisiran,IscStroke
394,0.0008651882556682811,0.1415833061175899,Inclisiran,IscStroke
395,0.0008700788551958549,0.1418453199881241,Inclisiran,IscStroke
396,0.0008749694547232068,0.1420439850373759,Inclisiran,IscStroke
397,0.0008798600542520019,0.1421040903055341,Inclisiran,IscStroke
398,0.0008798600542520019,0.1423429386231829,Inclisiran,IscStroke
399,0.000884750677720314,0.1423950060688467,Inclisiran,IscStroke
400,0.000884750677720314,0.1426370063185938,Inclisiran,IscStroke
401,0.000884750677720314,0.1426531047560307,Inclisiran,IscStroke
402,0.000884750677720314,0.1427342502103564,Inclisiran,IscStroke
403,0.000889641373005623,0.1431963543891117,Inclisiran,IscStroke
404,0.0008945320682924862,0.1453777459780235,Inclisiran,IscStroke
405,0.0008994227635789054,0.1459738847365435,Inclisiran,IscStroke
406,0.0009043134588645474,0.1463483716725221,Inclisiran,IscStroke
407,0.0009043134588645474,0.1464839261437855,Inclisiran,IscStroke
408,0.0009043134588645474,0.1466754263580105,Inclisiran,IscStroke
