x,y,Arm
1.49,0.0430559171424905,FOURIER-evolocumab
1.5,0.0430705083014391,FOURIER-evolocumab
1.51,0.0441420814617778,FOURIER-evolocumab
1.52,0.0441420814617778,FOURIER-evolocumab
1.53,0.0441420814617778,FOURIER-evolocumab
1.54,0.044472688800894,FOURIER-evolocumab
1.55,0.0454578879349484,FOURIER-evolocumab
1.56,0.0454578879349484,FOURIER-evolocumab
1.57,0.0454578879349484,FOURIER-evolocumab
1.58,0.0464167390775913,FOURIER-evolocumab
1.59,0.0469526381959311,FOURIER-evolocumab
1.6,0.0471477298653213,FOURIER-evolocumab
1.61,0.0472631406535628,FOURIER-evolocumab
1.62,0.0472631406535628,FOURIER-evolocumab
1.63,0.0472631406535628,FOURIER-evolocumab
1.64,0.0472631406535628,FOURIER-evolocumab
1.65,0.0477524529937117,FOURIER-evolocumab
1.66,0.0483219553990651,FOURIER-evolocumab
1.67,0.0483219553990651,FOURIER-evolocumab
1.68,0.0483922942549349,FOURIER-evolocumab
1.69,0.0487207371298621,FOURIER-evolocumab
1.7,0.048770495339353,FOURIER-evolocumab
1.71,0.0491304611384385,FOURIER-evolocumab
1.72,0.0495315765443978,FOURIER-evolocumab
1.73,0.0499827191755636,FOURIER-evolocumab
1.74,0.0501074199360445,FOURIER-evolocumab
1.75,0.0502878824729894,FOURIER-evolocumab
1.76,0.0502904885959051,FOURIER-evolocumab
1.77,0.0507042317761593,FOURIER-evolocumab
1.78,0.0508019514751009,FOURIER-evolocumab
1.79,0.0512461467568927,FOURIER-evolocumab
1.8,0.0516205176842268,FOURIER-evolocumab
1.81,0.052000119357181,FOURIER-evolocumab
1.82,0.0524592498387512,FOURIER-evolocumab
1.83,0.0529405647332773,FOURIER-evolocumab
1.84,0.0531342240046268,FOURIER-evolocumab
1.85,0.0531402813621158,FOURIER-evolocumab
1.86,0.0531748068676052,FOURIER-evolocumab
1.87,0.0533305559994594,FOURIER-evolocumab
1.88,0.0533305559994594,FOURIER-evolocumab
1.89,0.053514786349663,FOURIER-evolocumab
1.9,0.0535194609757957,FOURIER-evolocumab
1.91,0.0535194895488995,FOURIER-evolocumab
1.92,0.0535194895488995,FOURIER-evolocumab
1.93,0.0537152466144312,FOURIER-evolocumab
1.94,0.0538954544879469,FOURIER-evolocumab
1.95,0.0540972976805052,FOURIER-evolocumab
1.96,0.0542537505114917,FOURIER-evolocumab
1.97,0.0546736889394694,FOURIER-evolocumab
1.98,0.0548442774249962,FOURIER-evolocumab
1.99,0.0550429127400824,FOURIER-evolocumab
2,0.0554371226210686,FOURIER-evolocumab
2.01,0.0555903109472159,FOURIER-evolocumab
2.02,0.0557979538548728,FOURIER-evolocumab
2.03,0.0557979538548728,FOURIER-evolocumab
2.04,0.0558425867152145,FOURIER-evolocumab
2.05,0.0559670934232252,FOURIER-evolocumab
2.06,0.0564004713289872,FOURIER-evolocumab
2.07,0.0568412461720569,FOURIER-evolocumab
2.08,0.0573282831163849,FOURIER-evolocumab
2.09,0.057690932432684,FOURIER-evolocumab
2.1,0.0576912432882395,FOURIER-evolocumab
2.11,0.0580705390943665,FOURIER-evolocumab
2.12,0.0580705390943665,FOURIER-evolocumab
2.13,0.0584524238015987,FOURIER-evolocumab
2.14,0.0588024881543455,FOURIER-evolocumab
2.15,0.0588556777405429,FOURIER-evolocumab
2.16,0.0592141814826988,FOURIER-evolocumab
2.17,0.0596001933926295,FOURIER-evolocumab
2.18,0.0597805274499401,FOURIER-evolocumab
2.19,0.0599720092040535,FOURIER-evolocumab
2.2,0.0599720092040535,FOURIER-evolocumab
2.21,0.0601476177393607,FOURIER-evolocumab
2.22,0.0603361482889634,FOURIER-evolocumab
2.23,0.0607379519522859,FOURIER-evolocumab
2.24,0.0607379519522859,FOURIER-evolocumab
2.25,0.0610494607484028,FOURIER-evolocumab
2.26,0.0611106414218935,FOURIER-evolocumab
2.27,0.0611112975814244,FOURIER-evolocumab
2.28,0.0611122629799067,FOURIER-evolocumab
2.29,0.0615117267434697,FOURIER-evolocumab
2.3,0.0615117267434697,FOURIER-evolocumab
2.30999999999999,0.0615117267434697,FOURIER-evolocumab
2.31999999999999,0.0618586130071831,FOURIER-evolocumab
2.32999999999999,0.0623156024440922,FOURIER-evolocumab
2.33999999999999,0.062802549105556,FOURIER-evolocumab
2.34999999999999,0.0636271307662554,FOURIER-evolocumab
2.35999999999999,0.0638628992043237,FOURIER-evolocumab
2.36999999999999,0.0641467297675,FOURIER-evolocumab
2.37999999999999,0.0645402026515406,FOURIER-evolocumab
2.38999999999999,0.0647004189075771,FOURIER-evolocumab
2.39999999999999,0.0648962498505859,FOURIER-evolocumab
2.40999999999999,0.0652954338926744,FOURIER-evolocumab
2.41999999999999,0.0655161187633917,FOURIER-evolocumab
2.42999999999999,0.065790796729032,FOURIER-evolocumab
2.43999999999999,0.0660647192395716,FOURIER-evolocumab
2.44999999999999,0.0665279551730181,FOURIER-evolocumab
2.45999999999999,0.0669990291617945,FOURIER-evolocumab
2.46999999999999,0.0673508681367161,FOURIER-evolocumab
2.47999999999999,0.0675632096714496,FOURIER-evolocumab
2.48999999999999,0.0675682612161971,FOURIER-evolocumab
2.49999999999999,0.0677455799904974,FOURIER-evolocumab
2.50999999999999,0.067944666372093,FOURIER-evolocumab
2.51999999999999,0.067944666372093,FOURIER-evolocumab
2.52999999999999,0.067944666372093,FOURIER-evolocumab
2.53999999999999,0.0680755635427121,FOURIER-evolocumab
2.54999999999999,0.0683290980991905,FOURIER-evolocumab
2.55999999999999,0.0687814510188785,FOURIER-evolocumab
2.56999999999999,0.06926811023135,FOURIER-evolocumab
2.57999999999999,0.0695241944390433,FOURIER-evolocumab
2.58999999999999,0.0700006148000637,FOURIER-evolocumab
2.59999999999999,0.0704910862533956,FOURIER-evolocumab
2.60999999999999,0.0709566013077496,FOURIER-evolocumab
