x,y,Arm
1.17,0.054792742642473,FOURIER-placebo
1.18,0.0552714929366829,FOURIER-placebo
1.19,0.0560522133552931,FOURIER-placebo
1.2,0.0568064582819079,FOURIER-placebo
1.21,0.0578323412647005,FOURIER-placebo
1.22,0.058339502211525,FOURIER-placebo
1.23,0.0591634635289238,FOURIER-placebo
1.24,0.0596369250258115,FOURIER-placebo
1.25,0.0598301450710574,FOURIER-placebo
1.26,0.0599457564674013,FOURIER-placebo
1.27,0.060176407321614,FOURIER-placebo
1.28,0.0606123343377531,FOURIER-placebo
1.29,0.0613988622157453,FOURIER-placebo
1.3,0.0618119535991229,FOURIER-placebo
1.31,0.0622544238403951,FOURIER-placebo
1.32,0.0628599421614279,FOURIER-placebo
1.33,0.0631445915508295,FOURIER-placebo
1.34,0.063632621631413,FOURIER-placebo
1.35,0.063961190296982,FOURIER-placebo
1.36,0.0644506324251263,FOURIER-placebo
1.37,0.0646225448213611,FOURIER-placebo
1.38,0.064791185678027,FOURIER-placebo
1.39,0.064956003962655,FOURIER-placebo
1.4,0.0653119603017319,FOURIER-placebo
1.41,0.0654549834988023,FOURIER-placebo
1.42,0.0657286690194728,FOURIER-placebo
1.43,0.0661677676972193,FOURIER-placebo
1.44,0.0665711594242803,FOURIER-placebo
1.45,0.0669680042238827,FOURIER-placebo
1.46,0.0673164391241158,FOURIER-placebo
1.47,0.0673495221957133,FOURIER-placebo
1.48,0.0674723941418286,FOURIER-placebo
1.49,0.0679757974560685,FOURIER-placebo
1.5,0.0683151903105799,FOURIER-placebo
1.51,0.0686411918105808,FOURIER-placebo
1.52,0.0688119787822711,FOURIER-placebo
1.53,0.0689530884598185,FOURIER-placebo
1.54,0.0689778572998087,FOURIER-placebo
1.55,0.0694501066461557,FOURIER-placebo
1.56,0.0699449589158028,FOURIER-placebo
1.57,0.0702289679209343,FOURIER-placebo
1.58,0.070571981528222,FOURIER-placebo
1.59,0.0706409870942306,FOURIER-placebo
1.6,0.0710448668060479,FOURIER-placebo
1.61,0.0712042906367892,FOURIER-placebo
1.62,0.071521020594902,FOURIER-placebo
1.63,0.0716829780356571,FOURIER-placebo
1.64,0.0721841889248209,FOURIER-placebo
1.65,0.072853373889025,FOURIER-placebo
1.66,0.0733394170346207,FOURIER-placebo
1.67,0.0739552697242278,FOURIER-placebo
1.68,0.0741422764397299,FOURIER-placebo
1.69,0.0745706148958716,FOURIER-placebo
1.7,0.0750925050230346,FOURIER-placebo
1.71,0.0755875142743001,FOURIER-placebo
1.72,0.0759837449597088,FOURIER-placebo
1.73,0.0761294228720128,FOURIER-placebo
1.74,0.0764599139893425,FOURIER-placebo
1.75,0.076984538258584,FOURIER-placebo
1.76,0.0771315613696307,FOURIER-placebo
1.77,0.0776353823944837,FOURIER-placebo
1.78,0.0781431842067447,FOURIER-placebo
1.79,0.0786551728686064,FOURIER-placebo
1.8,0.0792691484703591,FOURIER-placebo
1.81,0.0795965216706459,FOURIER-placebo
1.82,0.0800453060737414,FOURIER-placebo
1.83,0.0806794260520379,FOURIER-placebo
1.84,0.0814983028146135,FOURIER-placebo
1.85,0.0823521586222792,FOURIER-placebo
1.86,0.082723436902452,FOURIER-placebo
1.87,0.0830702599870227,FOURIER-placebo
1.88,0.0831027570622843,FOURIER-placebo
1.89,0.0832363015361901,FOURIER-placebo
1.9,0.0834248159741764,FOURIER-placebo
1.91,0.0835890448008079,FOURIER-placebo
1.92,0.0840727744998499,FOURIER-placebo
1.93,0.0847545675770839,FOURIER-placebo
1.94,0.0852471023417515,FOURIER-placebo
1.95,0.0855662491302034,FOURIER-placebo
1.96,0.0859408135207466,FOURIER-placebo
1.97,0.0865481091138542,FOURIER-placebo
1.98,0.0870655928152903,FOURIER-placebo
1.99,0.087479826512574,FOURIER-placebo
2,0.087872812382239,FOURIER-placebo
2.01,0.0883201527424919,FOURIER-placebo
2.02,0.0889993392629088,FOURIER-placebo
2.03,0.089205055278851,FOURIER-placebo
2.04,0.0895289137553851,FOURIER-placebo
2.05,0.0895311312305143,FOURIER-placebo
2.06,0.0895311312305143,FOURIER-placebo
2.07,0.0897454571942924,FOURIER-placebo
2.08,0.0904084263283639,FOURIER-placebo
2.09,0.0912205943116768,FOURIER-placebo
2.1,0.091465285352194,FOURIER-placebo
2.11,0.0917159142721478,FOURIER-placebo
2.12,0.0917782166071574,FOURIER-placebo
2.13,0.0917782166071574,FOURIER-placebo
2.14,0.0917782166071574,FOURIER-placebo
2.15,0.0924143416527808,FOURIER-placebo
2.16,0.0930184367867794,FOURIER-placebo
2.17,0.0932058690661231,FOURIER-placebo
2.18,0.0937103798597321,FOURIER-placebo
2.19,0.094228194238546,FOURIER-placebo
2.2,0.0950195003754127,FOURIER-placebo
2.21,0.0958657499213451,FOURIER-placebo
2.22,0.0959574526766751,FOURIER-placebo
2.23,0.0959574526766751,FOURIER-placebo
2.24,0.0963056481219969,FOURIER-placebo
2.25,0.0965526071391267,FOURIER-placebo
2.26,0.0967922854437801,FOURIER-placebo
2.27,0.0974334475777309,FOURIER-placebo
2.27999999999999,0.0978918692575282,FOURIER-placebo
2.29,0.0988170934778327,FOURIER-placebo
2.29999999999999,0.0995919873265261,FOURIER-placebo
2.30999999999999,0.0998136276912334,FOURIER-placebo
2.31999999999999,0.0999810903515073,FOURIER-placebo
2.32999999999999,0.100344231575038,FOURIER-placebo
2.33999999999999,0.100810733355962,FOURIER-placebo
2.34999999999999,0.101540035493796,FOURIER-placebo
2.35999999999999,0.102032459752179,FOURIER-placebo
2.36999999999999,0.102853850515436,FOURIER-placebo
2.37999999999999,0.103575282191199,FOURIER-placebo
2.38999999999999,0.104244641108103,FOURIER-placebo
2.39999999999999,0.105268879613899,FOURIER-placebo
2.40999999999999,0.105282958325724,FOURIER-placebo
2.41999999999999,0.105283244983879,FOURIER-placebo
2.42999999999999,0.105283244983879,FOURIER-placebo
2.43999999999999,0.105283244983879,FOURIER-placebo
2.44999999999999,0.105283244983879,FOURIER-placebo
2.45999999999999,0.106273851217112,FOURIER-placebo
2.46999999999999,0.107106663875912,FOURIER-placebo
2.47999999999999,0.10840393794168,FOURIER-placebo
2.48999999999999,0.108450587586021,FOURIER-placebo
