timeline,KM_estimate,Arm,Origin,Event
1.16,0.0364887234952476,Evolocumab,Observed data (FOURIER),MACE
1.17,0.0364887234952476,Evolocumab,Observed data (FOURIER),MACE
1.18,0.0373882103634244,Evolocumab,Observed data (FOURIER),MACE
1.19,0.037761455651196,Evolocumab,Observed data (FOURIER),MACE
1.2,0.0377890656502374,Evolocumab,Observed data (FOURIER),MACE
1.21,0.0380662724836053,Evolocumab,Observed data (FOURIER),MACE
1.22,0.0384036604992283,Evolocumab,Observed data (FOURIER),MACE
1.23,0.0388161095714723,Evolocumab,Observed data (FOURIER),MACE
1.24,0.039592107424669,Evolocumab,Observed data (FOURIER),MACE
1.25,0.040076932256545,Evolocumab,Observed data (FOURIER),MACE
1.26,0.0404649914123661,Evolocumab,Observed data (FOURIER),MACE
1.27,0.0405043676531364,Evolocumab,Observed data (FOURIER),MACE
1.28,0.041116524394703,Evolocumab,Observed data (FOURIER),MACE
1.29,0.0414926787735966,Evolocumab,Observed data (FOURIER),MACE
1.3,0.0414926787735966,Evolocumab,Observed data (FOURIER),MACE
1.31,0.041507384922299,Evolocumab,Observed data (FOURIER),MACE
1.32,0.0417231008886329,Evolocumab,Observed data (FOURIER),MACE
1.33,0.0417231008886329,Evolocumab,Observed data (FOURIER),MACE
1.34,0.0417625216682267,Evolocumab,Observed data (FOURIER),MACE
1.35,0.0419550670449273,Evolocumab,Observed data (FOURIER),MACE
1.36,0.0421422959856718,Evolocumab,Observed data (FOURIER),MACE
1.37,0.0424863706201809,Evolocumab,Observed data (FOURIER),MACE
1.38,0.042813144631655,Evolocumab,Observed data (FOURIER),MACE
1.39,0.0428211405486994,Evolocumab,Observed data (FOURIER),MACE
1.4,0.0432097621956931,Evolocumab,Observed data (FOURIER),MACE
1.41,0.0432583239216457,Evolocumab,Observed data (FOURIER),MACE
1.42,0.044165880520174,Evolocumab,Observed data (FOURIER),MACE
1.43,0.044171845462224,Evolocumab,Observed data (FOURIER),MACE
1.44,0.044701944122467,Evolocumab,Observed data (FOURIER),MACE
1.45,0.044701944122467,Evolocumab,Observed data (FOURIER),MACE
1.46,0.0448703038491393,Evolocumab,Observed data (FOURIER),MACE
1.47,0.0449955982291711,Evolocumab,Observed data (FOURIER),MACE
1.48,0.045039862793911,Evolocumab,Observed data (FOURIER),MACE
1.49,0.045039862793911,Evolocumab,Observed data (FOURIER),MACE
1.5,0.0452963811284793,Evolocumab,Observed data (FOURIER),MACE
