timeline,KM_estimate,Arm,Origin,Event
2.34999999999999,0.0838171377932655,Evolocumab,Observed data (FOURIER),MACE
2.35999999999999,0.0839164710944461,Evolocumab,Observed data (FOURIER),MACE
2.36999999999999,0.083922695537708,Evolocumab,Observed data (FOURIER),MACE
2.37999999999999,0.0839992442687249,Evolocumab,Observed data (FOURIER),MACE
2.38999999999999,0.0842179352458348,Evolocumab,Observed data (FOURIER),MACE
2.39999999999999,0.0847370299338106,Evolocumab,Observed data (FOURIER),MACE
2.40999999999999,0.0852416871639503,Evolocumab,Observed data (FOURIER),MACE
2.41999999999999,0.0854556417458231,Evolocumab,Observed data (FOURIER),MACE
2.42999999999999,0.0859591585770468,Evolocumab,Observed data (FOURIER),MACE
2.43999999999999,0.0866415407799391,Evolocumab,Observed data (FOURIER),MACE
2.44999999999999,0.0872805111340542,Evolocumab,Observed data (FOURIER),MACE
2.45999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.46999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.47999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.48999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.49999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.50999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.51999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.52999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.53999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.54999999999999,0.0877732514955309,Evolocumab,Observed data (FOURIER),MACE
2.55999999999999,0.0877776600345559,Evolocumab,Observed data (FOURIER),MACE
2.56999999999999,0.0880587923134811,Evolocumab,Observed data (FOURIER),MACE
2.57999999999999,0.0882349781251734,Evolocumab,Observed data (FOURIER),MACE
2.58999999999999,0.0890593180052938,Evolocumab,Observed data (FOURIER),MACE
2.59999999999999,0.0897392312625105,Evolocumab,Observed data (FOURIER),MACE
2.60999999999999,0.0910130395482586,Evolocumab,Observed data (FOURIER),MACE
2.61999999999999,0.0912966638380543,Evolocumab,Observed data (FOURIER),MACE
2.62999999999999,0.0916503887450818,Evolocumab,Observed data (FOURIER),MACE
2.63999999999999,0.091915399315877,Evolocumab,Observed data (FOURIER),MACE
2.64999999999999,0.0920945159274659,Evolocumab,Observed data (FOURIER),MACE
2.65999999999999,0.0921016583941181,Evolocumab,Observed data (FOURIER),MACE
2.66999999999999,0.0921021194631781,Evolocumab,Observed data (FOURIER),MACE
2.67999999999999,0.0921021194631781,Evolocumab,Observed data (FOURIER),MACE
2.68999999999999,0.0921021194631781,Evolocumab,Observed data (FOURIER),MACE
2.69999999999999,0.0926796781077849,Evolocumab,Observed data (FOURIER),MACE
2.70999999999999,0.0928616447884111,Evolocumab,Observed data (FOURIER),MACE
2.71999999999999,0.0933885716228162,Evolocumab,Observed data (FOURIER),MACE
2.72999999999999,0.0933885716228162,Evolocumab,Observed data (FOURIER),MACE
2.73999999999999,0.0933885716228162,Evolocumab,Observed data (FOURIER),MACE
